,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
60,CUQDOH_clean,CO2,5.0,298.0,14.0,CUQDOH_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
61,CUWYAW_clean,CO2,5.0,298.0,14.0,CUWYAW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
62,CUZBUW_clean,CO2,5.0,298.0,14.0,CUZBUW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
63,DAFYAN_clean,CO2,5.0,298.0,14.0,DAFYAN_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
64,DELTAQ03_clean,CO2,5.0,298.0,14.0,DELTAQ03_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
65,DEPSEW_clean,CO2,5.0,298.0,14.0,DEPSEW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
66,DEPYAZ_clean,CO2,5.0,298.0,14.0,DEPYAZ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
67,DEYJOI_clean,CO2,5.0,298.0,14.0,DEYJOI_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
68,DEZCER_clean,CO2,5.0,298.0,14.0,DEZCER_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
69,DISSUU_clean,CO2,5.0,298.0,14.0,DISSUU_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
70,DIWMUT_clean,CO2,5.0,298.0,14.0,DIWMUT_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
71,DOGZIJ_clean,CO2,5.0,298.0,14.0,DOGZIJ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
72,DOJXOR_clean,CO2,5.0,298.0,14.0,DOJXOR_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
73,DOKHIV_clean,CO2,5.0,298.0,14.0,DOKHIV_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
74,DOZCEC_clean,CO2,5.0,298.0,14.0,DOZCEC_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
75,DUKDOD_clean,CO2,5.0,298.0,14.0,DUKDOD_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
76,DULCAQ_clean,CO2,5.0,298.0,14.0,DULCAQ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
77,DUNXUH12_clean,CO2,5.0,298.0,14.0,DUNXUH12_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
78,DUNYOC_clean,CO2,5.0,298.0,14.0,DUNYOC_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
79,ECALOL_clean,CO2,5.0,298.0,14.0,ECALOL_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
80,EDAGAT_clean,CO2,5.0,298.0,14.0,EDAGAT_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
81,EGEJOQ_clean,CO2,5.0,298.0,14.0,EGEJOQ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
82,EPAGEJ_clean,CO2,5.0,298.0,14.0,EPAGEJ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
83,EPECEJ_clean,CO2,5.0,298.0,14.0,EPECEJ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
84,EQOCIW_clean,CO2,5.0,298.0,14.0,EQOCIW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
85,EROCIZ_clean,CO2,5.0,298.0,14.0,EROCIZ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
86,ESASEY_clean,CO2,5.0,298.0,14.0,ESASEY_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
87,ESIGES02_clean,CO2,5.0,298.0,14.0,ESIGES02_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
88,ESURER03_clean,CO2,5.0,298.0,14.0,ESURER03_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
89,ESUSAO01_clean,CO2,5.0,298.0,14.0,ESUSAO01_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
90,EVUDAA_clean,CO2,5.0,298.0,14.0,EVUDAA_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
91,EVURAP_clean,CO2,5.0,298.0,14.0,EVURAP_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
92,EXIDOF_clean,CO2,5.0,298.0,14.0,EXIDOF_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
93,FAKLUA_clean,CO2,5.0,298.0,14.0,FAKLUA_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
94,FALZOI_clean,CO2,5.0,298.0,14.0,FALZOI_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
95,FATQID_clean,CO2,5.0,298.0,14.0,FATQID_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
96,FAZPED_clean,CO2,5.0,298.0,14.0,FAZPED_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
97,FEWXEM_clean,CO2,5.0,298.0,14.0,FEWXEM_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
98,FEYJID_clean,CO2,5.0,298.0,14.0,FEYJID_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
99,FIGQUJ_clean,CO2,5.0,298.0,14.0,FIGQUJ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
100,FIHFAF_clean,CO2,5.0,298.0,14.0,FIHFAF_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
101,FINQOK_clean,CO2,5.0,298.0,14.0,FINQOK_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
102,FIQZAH_clean,CO2,5.0,298.0,14.0,FIQZAH_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
103,FOFDAH_clean,CO2,5.0,298.0,14.0,FOFDAH_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
104,FOFHEO_clean,CO2,5.0,298.0,14.0,FOFHEO_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
105,FOQTAH_clean,CO2,5.0,298.0,14.0,FOQTAH_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
106,FOSTOY_clean,CO2,5.0,298.0,14.0,FOSTOY_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
107,FUVDEH05_clean,CO2,5.0,298.0,14.0,FUVDEH05_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
108,FUWFUA_clean,CO2,5.0,298.0,14.0,FUWFUA_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
109,FUXXIH_clean,CO2,5.0,298.0,14.0,FUXXIH_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
110,FUYKER_clean,CO2,5.0,298.0,14.0,FUYKER_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
111,GACYER_clean,CO2,5.0,298.0,14.0,GACYER_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
112,GAJZAU_clean,CO2,5.0,298.0,14.0,GAJZAU_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
113,GAKBAX_clean,CO2,5.0,298.0,14.0,GAKBAX_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
114,GASSUR_clean,CO2,5.0,298.0,14.0,GASSUR_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
115,GAWMAU_clean,CO2,5.0,298.0,14.0,GAWMAU_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
116,GAXWAF_clean,CO2,5.0,298.0,14.0,GAXWAF_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
117,GEDPAH_clean,CO2,5.0,298.0,14.0,GEDPAH_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
118,GEDREO_clean,CO2,5.0,298.0,14.0,GEDREO_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
119,GIVNOQ_clean,CO2,5.0,298.0,14.0,GIVNOQ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
120,GIZXET_clean,CO2,5.0,298.0,14.0,GIZXET_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
121,GOVHOQ_clean,CO2,5.0,298.0,14.0,GOVHOQ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
