,Active_Learning_MSE,Active_Learning_R2,Random_이어서학습_MSE,Random_이어서학습_R2,Random_모델재학습_MSE,Random_모델재학습_R2
36,0.0007875690072555074,0.9854649004682702,0.0017016216976091802,0.9685954620963438,0.0019553425727100357,0.9639128779178223
37,0.0007974278766216527,0.985282948606037,0.0011447708802477157,0.9788725070030235,0.0021745740447070305,0.9598668181610166
38,0.0011554362594969525,0.9786756704750454,0.0011794705840472066,0.9782321013448517,0.002426196763700558,0.9552229568214745
39,0.0006565413194386105,0.9878831018782873,0.0010897026199294217,0.9798888276522513,0.0026446697086461106,0.9511908961759704
40,0.0009148569172062822,0.9831157190971448,0.0008144515583154142,0.9849687654607688,0.0030748583722460215,0.9432514839019448
41,0.0007522252902887347,0.9861171918093472,0.0007146758122337413,0.9868101919094854,0.0019947905111707596,0.9631848404930813
42,0.0009214415026379801,0.9829941962797876,0.0020422339887811217,0.9623092401801626,0.003021544485531104,0.9442354264424532
43,0.0006665098835711787,0.9876991255276177,0.0019465211914032965,0.9640756822614667,0.0033456789692377607,0.9382533132067382
44,0.0009504487481745539,0.9824588486503975,0.0012977637984840941,0.9760489229440661,0.0030974770004054196,0.9428340423716924
45,0.0008385131888069056,0.9845246923816259,0.0009526545350011899,0.9824181394163168,0.002405743391403094,0.9556004371430266
46,0.0008735531911837706,0.9838780062913306,0.0011199999751445667,0.9793296702075788,0.002628844624270474,0.9514829584262352
47,0.0006494259902803113,0.9880144199171691,0.0010831477943514345,0.9800098012321046,0.0018315030478568497,0.9661984170935903
48,0.0006173031244014242,0.9886072683513921,0.0011719824397348488,0.978370299930481,0.0017900732622085735,0.9669630308003618
49,0.0009229254257734973,0.982966809510789,0.0013654517975360244,0.9747996967883138,0.002117546373718719,0.9609193010117149
50,0.0007774921222415466,0.9856508759514322,0.0021732337294972865,0.9598915545521113,0.0015515848237410282,0.9713644904291153
51,0.0009664036360272567,0.9821643907923302,0.000905818726845369,0.9832825247932455,0.002367315964728393,0.9563096403573726
52,0.0007710023284220235,0.9857706493277816,0.0009443563042902882,0.9825712886746156,0.0023762321977291853,0.9561450854638704
53,0.0006537481483485147,0.9879346516719304,0.001377966115254705,0.974568736895356,0.002179098215540798,0.959783321638475
54,0.0007503398217182295,0.9861519893611601,0.0013674526341172057,0.9747627700446427,0.001911936190136405,0.9647139710096121
55,0.0008181871998749395,0.9848998217601124,0.0011887363808501766,0.9780610950234613,0.003233977156209932,0.9403148429968604
56,0.0014905646814287758,0.9724906569412278,0.0014220332076909604,0.973755449972262,0.002199188684870071,0.9594125389278174
57,0.0005021731339242165,0.9907320673915484,0.0015780992038919703,0.97087515025579,0.0032034087066407867,0.9408790036645922
58,0.000771731707636021,0.9857571881588247,0.001090699993849647,0.9798704204662558,0.001591829004384556,0.9706217578357328
59,0.0010273641099106435,0.9810393254999767,0.0008214196370367506,0.98484016502471,0.0014475675855066543,0.973284196381005
60,0.0006986012277834947,0.9871068588463037,0.0017343170705440142,0.967992047671123,0.0018900069414175377,0.9651186895928071
61,0.0012885964426395738,0.976218112473384,0.004144092090663116,0.9235180784775335,0.0020074915566263823,0.9629504344179898
62,0.0006075546750738139,0.9887871823398192,0.002035480212445243,0.9624338855259706,0.002257678474038345,0.9583330717327924
63,0.0005266008114036695,0.9902812386765764,0.001448078353435891,0.9732747698258452,0.00246644273572018,0.9544801911670782
64,0.0007087871935615034,0.9869188702065195,0.001430325339149289,0.9736024132796464,0.001511909958909873,0.972096715927981
65,0.0007269111434637495,0.9865843808940779,0.0016488134365085665,0.9695700729864674,0.0024105804228014994,0.9555111665747763
66,0.0008762801575580094,0.9838276783488848,0.0009498324452130184,0.9824702229233883,0.0023211015326481087,0.9571625578336839
67,0.0007518787427884708,0.986123587569417,0.0013271892217702028,0.9755058575716522,0.002170173122275797,0.9599480400539303
68,0.0006942090957627341,0.9871879185064606,0.001242926175609045,0.9770609870289009,0.0018640214456209841,0.9655982688605343
69,0.0009386402695886101,0.9826767818219465,0.001244736352274051,0.9770275790382951,0.002266908665916463,0.9581627225235048
70,0.0004587368343500525,0.9915337126210891,0.0011008970104774154,0.979682227875834,0.0015260283698341043,0.9718361514490298
71,0.000852032821100126,0.9842751787527197,0.0014385934071653526,0.9734498206935474,0.0018941751206761762,0.9650417631268946
72,0.0005241228215451902,0.9903269715950886,0.002018872954369151,0.9627403833018624,0.0016898615149011633,0.9688125039359764
73,0.0006189647340813191,0.9885766022613637,0.001652407315344923,0.9695037456092976,0.0023774652133106058,0.9561223293573768
74,0.0006208900484452185,0.9885410693294537,0.002585285845752997,0.9522868640845323,0.0023866518906739517,0.9559527832368313
75,0.000840564170764244,0.9844868401723426,0.003399310497073082,0.9372635083922476,0.002045967169957516,0.962240341887481
76,0.0006554811301147176,0.9879026683635137,0.001155550330295269,0.9786735652240872,0.001483562125975959,0.9726198936678454
77,0.0004670174113028692,0.9913808891744064,0.0026519495018961768,0.9510565428450428,0.0014134031088720383,0.9739147240728756
78,0.0012549418777688596,0.9768392294111842,0.002349974245736651,0.9566296930883387,0.002965999334629331,0.9452605484183365
79,0.00032809751965768544,0.9939447463518699,0.0013584528941929708,0.9749288661128646,0.0021609728398359162,0.960117837265034
80,0.0008632353820916542,0.9840684281854398,0.0020112406034736765,0.9628812433140072,0.0024776859793761517,0.9542726897747005
81,0.000569829777754557,0.9894834199168545,0.0015947073030373063,0.9705686369574169,0.001577647181763865,0.9708834926188871
82,0.0005670091992359458,0.9895354755324607,0.0016236333924517395,0.9700347871171754,0.0016312243223500574,0.9698946915565402
83,0.0009669251631176886,0.9821547656698354,0.0036549768680069292,0.9325450188196456,0.0011475699844844356,0.978820847709291
84,0.0008244651427772176,0.9847839582305695,0.0016026699749159409,0.9704216806561554,0.0016402237844523877,0.9697286006157028
85,0.0005739352542331603,0.9894076506716304,0.0012331851201347087,0.9772407645589449,0.0016534510165273299,0.9694844834234728
86,0.0007334758920668473,0.9864632241783263,0.003232567818447656,0.9403408532441654,0.0019431367620713108,0.96413814411147
87,0.000665623903280445,0.9877154768715513,0.0013966158458001393,0.97422454395833,0.0024304427410703246,0.955144594540696
88,0.0008779495099051218,0.9837968693628846,0.002423207389776695,0.955278127666341,0.0015685596578919913,0.9710512087970985
89,0.0005511960923013601,0.9898273167312416,0.002398432867480451,0.9557353576285532,0.0014614659675543625,0.9730276926784311
90,0.0007137072152882316,0.9868280679976497,0.001462601460512817,0.9730067364155301,0.0014424956191266835,0.97337780282752
91,0.0008700975224367744,0.9839417829111868,0.002440612834953511,0.9549568988270793,0.0016949230145261764,0.9687190906602487
92,0.0003886405120656297,0.9928273859523478,0.002186443767233809,0.9596477546926078,0.002244785036250445,0.9585710285338178
93,0.0005579890252690575,0.9897019487242629,0.0025234612267362195,0.9534278777387537,0.0033651122140939313,0.9378946600022485
94,0.0007625342497304521,0.9859269332413061,0.0031694075585903658,0.9415065170209496,0.0016392682763523103,0.9697462351406905
95,0.0007839609118669051,0.985531490221181,0.0016989758348183168,0.9686442932192781,0.0015634117637073292,0.9711462165407547
96,0.0011504778939762472,0.9787671803436337,0.003653280103660586,0.9325763337119646,0.0018097318033948437,0.9666002196052047
97,0.0006669070377680079,0.9876917957879667,0.003225911456008634,0.9404637007529921,0.0016933358673032882,0.968748382497083
98,0.0006307900391354968,0.9883583585463722,0.002153161173887378,0.9602620066533982,0.003012597390997745,0.944400550905661
99,0.000653007859862892,0.987948314178608,0.002321788489973572,0.9571498795883394,0.0016897287745343134,0.9688149537459947
